date,month_year,boutique_id,boutique_name,market,category,product,forecast_demand,actual_demand,stock_available,stock_cover_weeks,reorder_point,lead_time_days,stockout_risk,overstock_risk,waitlist_count,sales_velocity,unit_cost_usd
2025-08-25,Aug 2025,au-1,Aurelle Castlereagh St Sydney,Australia,Watches,Baignoire Watch,17,16,18,4.7,6,20,Low,Low,15,3.8,3048.34
2025-09-24,Sep 2025,au-1,Aurelle Castlereagh St Sydney,Australia,Watches,Baignoire Watch,25,28,18,2.7,10,56,Medium,Low,8,6.7,3048.34
2025-10-24,Oct 2025,au-1,Aurelle Castlereagh St Sydney,Australia,Watches,Baignoire Watch,27,30,23,3.2,10,87,Low,Low,3,7.1,3048.34
2025-11-23,Nov 2025,au-1,Aurelle Castlereagh St Sydney,Australia,Watches,Baignoire Watch,24,27,30,4.7,9,59,Low,Medium,1,6.4,3048.34
2024-07-01,Jul 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,18,16,13,3.4,7,29,Medium,Low,2,3.8,3048.34
2024-07-31,Jul 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,18,18,17,4.0,7,22,Low,Low,0,4.3,3048.34
2024-08-30,Aug 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,19,17,24,6.0,7,79,Low,Medium,5,4.0,3048.34
2024-09-29,Sep 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,27,23,29,5.3,10,64,Low,Low,4,5.5,3048.34
2024-10-29,Oct 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,30,35,32,3.9,12,28,Low,Low,5,8.3,3048.34
2024-11-28,Nov 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,26,30,24,3.4,10,14,Low,Low,5,7.1,3048.34
2024-12-28,Dec 2024,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,32,37,38,4.3,12,75,Low,Low,3,8.8,3048.34
2025-01-27,Jan 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,34,39,34,3.7,13,23,Low,Low,3,9.3,3048.34
2025-02-26,Feb 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,33,30,44,6.2,13,67,Low,Medium,2,7.1,3048.34
2025-03-28,Mar 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,24,23,21,3.8,9,39,Low,Low,6,5.5,3048.34
2025-04-27,Apr 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,22,24,29,5.1,8,61,Low,Medium,0,5.7,3048.34
2025-05-27,May 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,26,30,24,3.4,10,57,Low,Low,1,7.1,3048.34
2025-06-26,Jun 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,21,24,15,2.6,8,22,Medium,Low,6,5.7,3048.34
2025-07-26,Jul 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,18,17,16,4.0,7,18,Low,Low,3,4.0,3048.34
2025-08-25,Aug 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,19,17,14,3.5,7,67,Medium,Low,3,4.0,3048.34
2025-09-24,Sep 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,27,31,33,4.5,10,74,Low,Medium,6,7.4,3048.34
2025-10-24,Oct 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,30,35,34,4.1,12,22,Low,Low,1,8.3,3048.34
2025-11-23,Nov 2025,au-2,Aurelle Collins St Melbourne,Australia,Watches,Baignoire Watch,26,25,34,5.7,10,88,Low,Medium,5,6.0,3048.34
2024-07-01,Jul 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,27,29,31,4.5,10,86,Low,Low,16,6.9,3048.34
2024-07-31,Jul 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,27,29,26,3.8,10,69,Low,Low,3,6.9,3048.34
2024-08-30,Aug 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,29,33,39,4.9,11,87,Low,Medium,7,7.9,3048.34
2024-09-29,Sep 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,42,45,45,4.2,16,18,Low,Low,6,10.7,3048.34
2024-10-29,Oct 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,46,54,57,4.4,18,25,Low,Medium,7,12.9,3048.34
2024-11-28,Nov 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,40,40,47,4.9,16,31,Low,Low,14,9.5,3048.34
2024-12-28,Dec 2024,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,49,57,52,3.8,19,83,Low,Low,13,13.6,3048.34
2025-01-27,Jan 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,53,59,64,4.6,21,42,Low,Medium,7,14.0,3048.34
2025-02-26,Feb 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,51,49,45,3.8,20,51,Low,Low,6,11.7,3048.34
2025-03-28,Mar 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,37,33,27,3.4,14,67,Medium,Low,10,7.9,3048.34
2025-04-27,Apr 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,35,29,44,6.4,14,53,Low,Medium,2,6.9,3048.34
2025-05-27,May 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,40,41,42,4.3,16,87,Low,Low,10,9.8,3048.34
2025-06-26,Jun 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,33,28,38,5.7,13,43,Low,Low,8,6.7,3048.34
2025-07-26,Jul 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,27,28,31,4.6,10,29,Low,Low,10,6.7,3048.34
2025-08-25,Aug 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,29,28,23,3.4,11,59,Low,Low,16,6.7,3048.34
2025-09-24,Sep 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,42,49,51,4.4,16,71,Low,Medium,1,11.7,3048.34
2025-10-24,Oct 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,46,44,54,5.1,18,71,Low,Low,8,10.5,3048.34
2025-11-23,Nov 2025,tw-1,Aurelle Taipei 101 Mall,Taiwan,Watches,Baignoire Watch,40,38,44,4.9,16,32,Low,Low,7,9.0,3048.34
2024-07-01,Jul 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,21,18,27,6.3,8,89,Low,Medium,7,4.3,3048.34
2024-07-31,Jul 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,21,22,29,5.6,8,50,Low,Medium,10,5.2,3048.34
2024-08-30,Aug 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,23,24,30,5.3,9,51,Low,Medium,2,5.7,3048.34
2024-09-29,Sep 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,33,28,23,3.4,13,81,Medium,Low,7,6.7,3048.34
2024-10-29,Oct 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,36,31,50,6.8,14,29,Low,Medium,4,7.4,3048.34
2024-11-28,Nov 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,31,26,29,4.7,12,18,Low,Low,6,6.2,3048.34
2024-12-28,Dec 2024,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,39,38,29,3.2,15,89,Medium,Low,1,9.0,3048.34
2025-01-27,Jan 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,42,48,47,4.1,16,46,Low,Low,10,11.4,3048.34
2025-02-26,Feb 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,40,39,37,4.0,16,59,Low,Low,16,9.3,3048.34
2025-03-28,Mar 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,29,27,29,4.5,11,75,Low,Low,9,6.4,3048.34
2025-04-27,Apr 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,27,27,24,3.8,10,86,Low,Low,6,6.4,3048.34
2025-05-27,May 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,31,28,24,3.6,12,53,Low,Low,8,6.7,3048.34
2025-06-26,Jun 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,26,26,23,3.7,10,46,Low,Low,1,6.2,3048.34
2025-07-26,Jul 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,21,21,26,5.2,8,72,Low,Medium,1,5.0,3048.34
2025-08-25,Aug 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,23,21,32,6.4,9,67,Low,Medium,7,5.0,3048.34
2025-09-24,Sep 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,33,38,26,2.9,13,39,Low,Low,6,9.0,3048.34
2025-10-24,Oct 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,36,42,39,3.9,14,52,Low,Low,4,10.0,3048.34
2025-11-23,Nov 2025,mo-1,Aurelle Wynn Palace Macau,Macau,Watches,Baignoire Watch,31,28,29,4.3,12,23,Low,Low,9,6.7,3048.34
2024-07-01,Jul 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,12,12,13,4.5,4,41,Low,Low,14,2.9,3048.34
2024-07-31,Jul 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,12,11,16,6.2,4,47,Low,Medium,10,2.6,3048.34
2024-08-30,Aug 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,13,15,18,5.0,5,55,Low,Medium,6,3.6,3048.34
2024-09-29,Sep 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,19,18,18,4.2,7,80,Low,Low,13,4.3,3048.34
2024-10-29,Oct 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,21,20,22,4.6,8,28,Low,Low,16,4.8,3048.34
2024-11-28,Nov 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,18,18,17,4.0,7,39,Low,Low,1,4.3,3048.34
2024-12-28,Dec 2024,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,22,25,29,4.8,8,45,Low,Medium,12,6.0,3048.34
2025-01-27,Jan 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,24,24,21,3.7,9,80,Low,Low,15,5.7,3048.34
2025-02-26,Feb 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,23,19,28,6.2,9,49,Low,Medium,2,4.5,3048.34
2025-03-28,Mar 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,17,19,14,3.1,6,18,Low,Low,8,4.5,3048.34
2025-04-27,Apr 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,16,14,12,3.6,6,21,Low,Low,9,3.3,3048.34
2025-05-27,May 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,18,21,20,4.0,7,77,Low,Low,1,5.0,3048.34
2025-06-26,Jun 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,15,17,10,2.5,6,68,Medium,Low,8,4.0,3048.34
2025-07-26,Jul 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,12,11,11,4.2,4,78,Low,Low,4,2.6,3048.34
2025-08-25,Aug 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,13,12,16,5.5,5,25,Low,Medium,6,2.9,3048.34
2025-09-24,Sep 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,19,17,24,6.0,7,33,Low,Medium,10,4.0,3048.34
2025-10-24,Oct 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,21,21,23,4.6,8,90,Low,Low,10,5.0,3048.34
2025-11-23,Nov 2025,th-1,Aurelle Siam Paragon Bangkok,Thailand,Watches,Baignoire Watch,18,16,21,5.5,7,86,Low,Low,13,3.8,3048.34
2024-07-01,Jul 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,7,6,5,3.6,2,39,Medium,Low,7,1.4,3048.34
2024-07-31,Jul 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,7,8,8,4.2,2,71,Low,Low,5,1.9,3048.34
2024-08-30,Aug 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,8,9,7,3.3,3,28,Low,Low,1,2.1,3048.34
2024-09-29,Sep 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,11,11,11,4.2,4,14,Low,Low,2,2.6,3048.34
2024-10-29,Oct 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,12,11,8,3.1,4,77,Medium,Low,5,2.6,3048.34
2024-11-28,Nov 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,11,10,13,5.4,4,52,Low,Low,1,2.4,3048.34
2024-12-28,Dec 2024,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,13,12,17,5.9,5,25,Low,Medium,4,2.9,3048.34
2025-01-27,Jan 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,14,16,15,3.9,5,23,Low,Low,0,3.8,3048.34
2025-02-26,Feb 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,14,15,10,2.8,5,87,Medium,Low,7,3.6,3048.34
2025-03-28,Mar 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,10,9,7,3.3,4,48,Medium,Low,5,2.1,3048.34
2025-04-27,Apr 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,9,9,12,5.7,3,85,Low,Medium,1,2.1,3048.34
2025-05-27,May 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,11,10,14,5.8,4,83,Low,Medium,5,2.4,3048.34
2025-06-26,Jun 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,9,8,6,3.2,3,73,Medium,Low,4,1.9,3048.34
2025-07-26,Jul 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,7,6,5,3.6,2,86,Medium,Low,0,1.4,3048.34
2025-08-25,Aug 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,8,8,8,4.2,3,80,Low,Low,4,1.9,3048.34
2025-09-24,Sep 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,11,10,10,4.2,4,65,Low,Low,5,2.4,3048.34
2025-10-24,Oct 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,12,13,11,3.5,4,67,Low,Low,6,3.1,3048.34
2025-11-23,Nov 2025,in-1,Aurelle DLF Chanakya Delhi,India,Watches,Baignoire Watch,11,10,10,4.2,4,46,Low,Low,5,2.4,3048.34
2024-07-01,Jul 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,103,93,82,3.7,41,36,Low,Low,30,22.1,2867.73
2024-07-31,Jul 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,103,112,134,5.0,41,42,Low,Medium,22,26.7,2867.73
2024-08-30,Aug 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,110,128,108,3.5,44,28,Low,Low,30,30.5,2867.73
2024-09-29,Sep 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,158,183,200,4.6,63,42,Low,Medium,20,43.6,2867.73
2024-10-29,Oct 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,172,153,170,4.7,68,37,Low,Low,30,36.4,2867.73
2024-11-28,Nov 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,151,132,136,4.3,60,40,Low,Low,17,31.4,2867.73
2024-12-28,Dec 2024,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,186,219,217,4.2,74,38,Low,Low,20,52.1,2867.73
2025-01-27,Jan 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,200,182,228,5.3,80,28,Low,Low,27,43.3,2867.73
2025-02-26,Feb 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,193,229,247,4.5,77,20,Low,Medium,20,54.5,2867.73
2025-03-28,Mar 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,138,153,164,4.5,55,26,Low,Low,25,36.4,2867.73
2025-04-27,Apr 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,131,148,126,3.6,52,36,Low,Low,27,35.2,2867.73
2025-05-27,May 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,151,173,144,3.5,60,21,Low,Low,15,41.2,2867.73
2025-06-26,Jun 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,124,107,136,5.3,49,18,Low,Low,2,25.5,2867.73
2025-07-26,Jul 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,103,119,103,3.6,41,17,Low,Low,22,28.3,2867.73
2025-08-25,Aug 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,110,112,97,3.6,44,45,Low,Low,25,26.7,2867.73
2025-09-24,Sep 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,158,135,189,5.9,63,32,Low,Low,5,32.1,2867.73
2025-10-24,Oct 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,172,181,168,3.9,68,43,Low,Low,10,43.1,2867.73
2025-11-23,Nov 2025,hk-1,Aurelle Landmark Prince's Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,151,173,190,4.6,60,37,Low,Medium,20,41.2,2867.73
2024-07-01,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,51,59,62,4.4,20,56,Low,Medium,14,14.0,2867.73
2024-07-31,Jul 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,51,58,71,5.1,20,55,Low,Medium,4,13.8,2867.73
2024-08-30,Aug 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,55,55,57,4.4,22,88,Low,Low,13,13.1,2867.73
2024-09-29,Sep 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,79,91,78,3.6,31,29,Low,Low,9,21.7,2867.73
2024-10-29,Oct 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,86,100,89,3.7,34,33,Low,Low,10,23.8,2867.73
2024-11-28,Nov 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,75,70,96,5.7,30,90,Low,Medium,1,16.7,2867.73
2024-12-28,Dec 2024,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,93,98,82,3.5,37,69,Low,Low,3,23.3,2867.73
2025-01-27,Jan 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,100,96,118,5.2,40,49,Low,Low,3,22.9,2867.73
2025-02-26,Feb 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,96,93,78,3.5,38,34,Low,Low,10,22.1,2867.73
2025-03-28,Mar 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,69,68,51,3.1,27,17,Medium,Low,3,16.2,2867.73
2025-04-27,Apr 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,65,69,77,4.7,26,21,Low,Low,15,16.4,2867.73
2025-05-27,May 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,75,71,57,3.4,30,41,Low,Low,4,16.9,2867.73
2025-06-26,Jun 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,62,61,44,3.0,24,58,Medium,Low,1,14.5,2867.73
2025-07-26,Jul 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,51,44,56,5.3,20,32,Low,Low,7,10.5,2867.73
2025-08-25,Aug 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,55,51,48,4.0,22,40,Low,Low,1,12.1,2867.73
2025-09-24,Sep 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,79,86,63,3.1,31,53,Low,Low,16,20.5,2867.73
2025-10-24,Oct 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,86,82,81,4.2,34,15,Low,Low,10,19.5,2867.73
2025-11-23,Nov 2025,hk-2,Aurelle Peninsula Hong Kong,Hong Kong,Fine Jewellery,LOVE Bracelet Classic,75,84,102,5.1,30,24,Low,Medium,8,20.0,2867.73
2024-07-01,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,39,33,49,6.2,15,41,Low,Medium,25,7.9,2867.73
2024-07-31,Jul 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,39,41,34,3.5,15,39,Low,Low,20,9.8,2867.73
2024-08-30,Aug 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,42,41,53,5.4,16,13,Low,Medium,12,9.8,2867.73
2024-09-29,Sep 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,60,66,71,4.5,24,41,Low,Low,15,15.7,2867.73
2024-10-29,Oct 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,66,74,87,4.9,26,11,Low,Medium,25,17.6,2867.73
2024-11-28,Nov 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,58,56,62,4.7,23,18,Low,Low,30,13.3,2867.73
2024-12-28,Dec 2024,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,71,79,55,2.9,28,10,Low,Low,2,18.8,2867.73
2025-01-27,Jan 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,76,68,90,5.6,30,41,Low,Low,30,16.2,2867.73
2025-02-26,Feb 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,74,80,67,3.5,29,25,Low,Low,5,19.0,2867.73
2025-03-28,Mar 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,53,59,59,4.2,21,26,Low,Low,2,14.0,2867.73
2025-04-27,Apr 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,50,56,64,4.8,20,29,Low,Medium,10,13.3,2867.73
2025-05-27,May 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,58,58,58,4.2,23,33,Low,Low,30,13.8,2867.73
2025-06-26,Jun 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,47,41,60,6.1,18,12,Low,Medium,20,9.8,2867.73
2025-07-26,Jul 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,39,43,39,3.8,15,29,Low,Low,10,10.2,2867.73
2025-08-25,Aug 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,42,45,30,2.8,16,26,Medium,Low,22,10.7,2867.73
2025-09-24,Sep 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,60,63,52,3.5,24,17,Low,Low,5,15.0,2867.73
2025-10-24,Oct 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,66,64,63,4.1,26,45,Low,Low,7,15.2,2867.73
2025-11-23,Nov 2025,cn-1,Aurelle Plaza 66 Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,58,66,47,3.0,23,20,Low,Low,12,15.7,2867.73
2024-07-01,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,45,39,61,6.6,18,78,Low,Medium,1,9.3,2867.73
2024-07-31,Jul 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,45,47,34,3.0,18,40,Low,Low,16,11.2,2867.73
2024-08-30,Aug 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,48,43,63,6.2,19,73,Low,Medium,4,10.2,2867.73
2024-09-29,Sep 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,70,73,91,5.2,28,84,Low,Medium,7,17.4,2867.73
2024-10-29,Oct 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,76,75,82,4.6,30,33,Low,Low,2,17.9,2867.73
2024-11-28,Nov 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,67,64,89,5.9,26,80,Low,Medium,14,15.2,2867.73
2024-12-28,Dec 2024,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,82,83,103,5.2,32,38,Low,Medium,12,19.8,2867.73
2025-01-27,Jan 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,88,80,80,4.2,35,14,Low,Low,16,19.0,2867.73
2025-02-26,Feb 2025,cn-2,Aurelle Kerry Centre Shanghai,China,Fine Jewellery,LOVE Bracelet Classic,85,91,81,3.7,34,42,Low,Low,6,21.7,2867.73
